date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:46:07	31537/31537	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2022:58:49%20GMT	https://www.bombandobrinque.com.br/	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/index.html	(from )
01:46:07	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Oct%202023%2004:46:04%20GMT	https://www.bombandobrinque.com.br/robots.txt		(from )
01:46:07	321127/321127	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:04:24%20GMT	https://www.bombandobrinque.com.br/wa_images/bombando-brinque-home.jpg?v=1ekgmuk	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/bombando-brinque-home1b0e.jpg	(from https://www.bombandobrinque.com.br/)
01:46:07	41579/41579	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:05:08%20GMT	https://www.bombandobrinque.com.br/wa_images/1219.jpg?v=1ekm1ed	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/12192909.jpg	(from https://www.bombandobrinque.com.br/)
01:46:08	299736/299736	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:05:45%20GMT	https://www.bombandobrinque.com.br/wa_images/teste-fundo1.jpg?v=1elds4s	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/teste-fundo1966c.jpg	(from https://www.bombandobrinque.com.br/)
01:46:08	1347/1347	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:04:19%20GMT	https://www.bombandobrinque.com.br/wa_images/wrapp.jpg?v=1ekgmuk	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/wrapp1b0e.jpg	(from https://www.bombandobrinque.com.br/)
01:46:08	519/519	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:18%20GMT	https://www.bombandobrinque.com.br/wa_js/wa_vanilla.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/wa_vanilla3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:08	6523/6523	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:06:02%20GMT	https://www.bombandobrinque.com.br/wa_images/favicon_1.png	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/favicon_1.png	(from https://www.bombandobrinque.com.br/)
01:46:09	9257/9257	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:48%20GMT	https://www.bombandobrinque.com.br/wa_images/favicon.png	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/favicon.png	(from https://www.bombandobrinque.com.br/)
01:46:09	24109/24109	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2022:58:52%20GMT	https://www.bombandobrinque.com.br/quem-somos.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/quem-somos.html	(from https://www.bombandobrinque.com.br/)
01:46:09	110864/110864	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:45%20GMT	https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/escolha-seus-brinquedos.html	(from https://www.bombandobrinque.com.br/)
01:46:09	29720/29720	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:03%20GMT	https://www.bombandobrinque.com.br/escolha-seus-servicos.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/escolha-seus-servicos.html	(from https://www.bombandobrinque.com.br/)
01:46:09	19952/19952	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:00:07%20GMT	https://www.bombandobrinque.com.br/contato.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/contato.html	(from https://www.bombandobrinque.com.br/)
01:46:10	753/753	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:03:26%20GMT	https://www.bombandobrinque.com.br/wa_p_albums/p_album_jyotmrl50/jyosadtp8w8euo/gal_pt.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_p_albums/p_album_jyotmrl50/jyosadtp8w8euo/gal_pt.html	(from https://www.bombandobrinque.com.br/)
01:46:10	18628/18628	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:22%20GMT	https://www.bombandobrinque.com.br/wa_images/1m.png?v=1ekgmuk	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1m1b0e.png	(from https://www.bombandobrinque.com.br/)
01:46:10	16583/16583	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:21%20GMT	https://www.bombandobrinque.com.br/wa_images/2m.png?v=1ekgmuk	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/2m1b0e.png	(from https://www.bombandobrinque.com.br/)
01:46:10	9367/9367	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:20%20GMT	https://www.bombandobrinque.com.br/wa_images/3.png?v=1ekgmuk	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/31b0e.png	(from https://www.bombandobrinque.com.br/)
01:46:11	54490/54490	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:53%20GMT	https://www.bombandobrinque.com.br/wa_images/footer-logo_1.png?v=1ekgmul	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/footer-logo_1c21e.png	(from https://www.bombandobrinque.com.br/)
01:46:11	986/986	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:51%20GMT	https://www.bombandobrinque.com.br/wa_images/local-r.png?v=1ekgmul	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/local-rc21e.png	(from https://www.bombandobrinque.com.br/)
01:46:11	1798/1798	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:50%20GMT	https://www.bombandobrinque.com.br/wa_images/zap-rosa.png?v=1ekgmul	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/zap-rosac21e.png	(from https://www.bombandobrinque.com.br/)
01:46:11	947/947	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:49%20GMT	https://www.bombandobrinque.com.br/wa_images/fone-rosa.png?v=1ekgmul	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/fone-rosac21e.png	(from https://www.bombandobrinque.com.br/)
01:46:12	51626/51626	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:05:11%20GMT	https://www.bombandobrinque.com.br/wa_images/footer-teste.jpg?v=1ekm1ms	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/footer-teste1e5b.jpg	(from https://www.bombandobrinque.com.br/)
01:46:12	122544/122544	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:57:21%20GMT	https://www.bombandobrinque.com.br/wa_bootstrap/css/bootstrap.min.css?v=125	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_bootstrap/css/bootstrap.min7add.css	(from https://www.bombandobrinque.com.br/)
01:46:12	3368/3368	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:58:24%20GMT	https://www.bombandobrinque.com.br/wa_general.css?v=125	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_general7add.css	(from https://www.bombandobrinque.com.br/)
01:46:12	447/447	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2000:04:14%20GMT	https://www.bombandobrinque.com.br/wa_style_global.css?v=17	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_style_global1c07.css	(from https://www.bombandobrinque.com.br/)
01:46:12	300/300	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Oct%202020%2000:04:14%20GMT	https://www.bombandobrinque.com.br/wa_webfont_global.css?v=17	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_webfont_global1c07.css	(from https://www.bombandobrinque.com.br/)
01:46:13	58005/58005	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:58:21%20GMT	https://www.bombandobrinque.com.br/wa_animate/animate.min.css?v=125	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_animate/animate.min7add.css	(from https://www.bombandobrinque.com.br/)
01:46:13	1404/1404	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:58:43%20GMT	https://www.bombandobrinque.com.br/wa_share/wa-share.css?v=125	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_share/wa-share7add.css	(from https://www.bombandobrinque.com.br/)
01:46:13	7719/7719	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:57:32%20GMT	https://www.bombandobrinque.com.br/wa_gallery/css/blueimp-gallery.min.css?v=125	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_gallery/css/blueimp-gallery.min7add.css	(from https://www.bombandobrinque.com.br/)
01:46:13	21788/21788	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:58:50%20GMT	https://www.bombandobrinque.com.br/wa_css/pages-home_pt.css?v=139	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_css/pages-home_pte9ea.css	(from https://www.bombandobrinque.com.br/)
01:46:13	3177/3177	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:58:26%20GMT	https://www.bombandobrinque.com.br/wa_menu/menu.css?v=125	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_menu/menu7add.css	(from https://www.bombandobrinque.com.br/)
01:46:14	84349/84349	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:57:31%20GMT	https://www.bombandobrinque.com.br/wa_bootstrap/js/jquery.min.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_bootstrap/js/jquery.min3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:14	2077/2077	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:15%20GMT	https://www.bombandobrinque.com.br/wa_js/wa_bootstrap_util.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/wa_bootstrap_util3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:14	36822/36822	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:57:29%20GMT	https://www.bombandobrinque.com.br/wa_bootstrap/js/bootstrap.min.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_bootstrap/js/bootstrap.min3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:14	1851/1851	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Oct%202020%2000:04:10%20GMT	https://www.bombandobrinque.com.br/wa_js/waVariables_pt.js?v=31&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/waVariables_pt3afa.js	(from https://www.bombandobrinque.com.br/)
01:46:15	47680/47680	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:57:41%20GMT	https://www.bombandobrinque.com.br/wa_gallery/js/blueimp-gallery.min.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_gallery/js/blueimp-gallery.min3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:15	4979/4979	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:57:42%20GMT	https://www.bombandobrinque.com.br/wa_gallery/js/wa_galleries.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_gallery/js/wa_galleries3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:15	2234/2234	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:44%20GMT	https://www.bombandobrinque.com.br/wa_share/wa-share.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_share/wa-share3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:15	8157/8157	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:23%20GMT	https://www.bombandobrinque.com.br/wa_animate/wow.min.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_animate/wow.min3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:16	10946/10946	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:27%20GMT	https://www.bombandobrinque.com.br/wa_menu/wa_menu.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_menu/wa_menu3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:16	9329/9329	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:28%20GMT	https://www.bombandobrinque.com.br/wa_menu/wa_search.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_menu/wa_search3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:16	7737/7737	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:10%20GMT	https://www.bombandobrinque.com.br/wa_js/validator.min.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/validator.min3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:16	12078/12078	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:16%20GMT	https://www.bombandobrinque.com.br/wa_js/wa_common.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/wa_common3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:17	12752/12752	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:09%20GMT	https://www.bombandobrinque.com.br/wa_js/parallax.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/parallax3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:17	5587/5587	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Oct%202020%2022:58:06%20GMT	https://www.bombandobrinque.com.br/wa_js/lazyload.min.js?v=125&	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_js/lazyload.min3f43.js	(from https://www.bombandobrinque.com.br/)
01:46:17	31537/31537	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2022:58:49%20GMT	https://www.bombandobrinque.com.br/index.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/index-2.html	(from https://www.bombandobrinque.com.br/quem-somos.html)
01:46:18	210286/210286	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:04:26%20GMT	https://www.bombandobrinque.com.br/wa_images/crianca-feliz1.png?v=1ekgmuk	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/crianca-feliz11b0e.png	(from https://www.bombandobrinque.com.br/quem-somos.html)
01:46:18	77739/77739	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:05:06%20GMT	https://www.bombandobrinque.com.br/wa_images/image_1.png?v=1ekh2v9	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/image_12f0a.png	(from https://www.bombandobrinque.com.br/quem-somos.html)
01:46:18	14221/14221	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Oct%202020%2022:58:53%20GMT	https://www.bombandobrinque.com.br/wa_css/pages-page_pt.css?v=73	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_css/pages-page_pt134e.css	(from https://www.bombandobrinque.com.br/quem-somos.html)
01:46:18	879/879	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202020%2000:09:08%20GMT	https://www.bombandobrinque.com.br/wa_p_albums/p_album_jyypl0in0/link/gal_pt.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_p_albums/p_album_jyypl0in0/link/gal_pt.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:19	27093/27093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:06:15%20GMT	https://www.bombandobrinque.com.br/wa_images/brinquedoinflavel2.jpg?v=1fn3mu0	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/brinquedoinflavel2f5f2.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:19	19899/19899	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:38%20GMT	https://www.bombandobrinque.com.br/triboga-inflavel.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/triboga-inflavel.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:19	213798/213798	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Oct%202020%2000:06:17%20GMT	https://www.bombandobrinque.com.br/wa_images/babycapa.png?v=1fpjthe	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/babycapa92e1.png	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:19	21790/21790	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:41%20GMT	https://www.bombandobrinque.com.br/mini-kid-play-baby.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/mini-kid-play-baby.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:19	27708/27708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:06:14%20GMT	https://www.bombandobrinque.com.br/wa_images/pula-selva.jpg?v=1fjvmp1	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/pula-selva0e0f.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:20	19160/19160	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:32%20GMT	https://www.bombandobrinque.com.br/pula-pula-selva-magica.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/pula-pula-selva-magica.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:20	19866/19866	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:06:10%20GMT	https://www.bombandobrinque.com.br/wa_images/toboagua.jpg?v=1fd1vlq	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/toboagua476c.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:20	25018/25018	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:20%20GMT	https://www.bombandobrinque.com.br/toboagua-bolinhas.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboagua-bolinhas.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:20	24834/24834	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:06:12%20GMT	https://www.bombandobrinque.com.br/wa_images/resd.jpg?v=1fd21dc	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/resdbbdc.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:20	20901/20901	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:23%20GMT	https://www.bombandobrinque.com.br/radical-slide-pista-escorrega-tropical.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/radical-slide-pista-escorrega-tropical.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:21	1425/1425	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202020%2000:14:08%20GMT	https://www.bombandobrinque.com.br/wa_p_albums/p_album_jyyq18z20/link/gal_pt.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_p_albums/p_album_jyyq18z20/link/gal_pt.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:21	29207/29207	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:05:02%20GMT	https://www.bombandobrinque.com.br/wa_images/1toboga-polvo.jpg?v=1ekgt3r	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1toboga-polvoac50.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:21	23314/23314	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:01:22%20GMT	https://www.bombandobrinque.com.br/toboga-polvo.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboga-polvo.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:21	877/877	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202020%2000:14:50%20GMT	https://www.bombandobrinque.com.br/wa_p_albums/p_album_jyyq7oxq0/link/gal_pt.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_p_albums/p_album_jyyq7oxq0/link/gal_pt.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:22	25012/25012	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:05:03%20GMT	https://www.bombandobrinque.com.br/wa_images/1toboga-tubarao.jpg?v=1ekgtd7	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1toboga-tubaraoef1c.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:22	21453/21453	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:01:00%20GMT	https://www.bombandobrinque.com.br/toboga-tubarao.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboga-tubarao.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:22	739/739	---M--	200	added ('OK')	text/html	date:Thu,%2029%20Oct%202020%2000:15:31%20GMT	https://www.bombandobrinque.com.br/wa_p_albums/p_album_jz8nxdgm0/link/gal_pt.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_p_albums/p_album_jz8nxdgm0/link/gal_pt.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:22	26713/26713	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:05:13%20GMT	https://www.bombandobrinque.com.br/wa_images/1toboga-gigante-colorido.jpg?v=1el37ti	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1toboga-gigante-colorido9502.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:23	19428/19428	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:01:25%20GMT	https://www.bombandobrinque.com.br/toboga-gigante-colorido.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboga-gigante-colorido.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:23	29984/29984	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:06:07%20GMT	https://www.bombandobrinque.com.br/wa_images/escorregador-pula-pula-joao-maria2020.jpg?v=1fcfh03	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/escorregador-pula-pula-joao-maria20206def.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:23	19559/19559	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:13%20GMT	https://www.bombandobrinque.com.br/escorregador-pula-pula-joao-maria.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/escorregador-pula-pula-joao-maria.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:23	21219/21219	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:06:08%20GMT	https://www.bombandobrinque.com.br/wa_images/duplo-centopeia-2020.jpg?v=1fcfhl0	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/duplo-centopeia-202032ef.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:24	18383/18383	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2023:02:17%20GMT	https://www.bombandobrinque.com.br/toboga-duplo-centopeia.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboga-duplo-centopeia.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:24	28327/28327	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:04:56%20GMT	https://www.bombandobrinque.com.br/wa_images/1toboga-2saidas.jpg?v=1ekgsf5	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1toboga-2saidas1d3c.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:24	19125/19125	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2022:59:20%20GMT	https://www.bombandobrinque.com.br/toboga-2-saidas-bolinhas.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboga-2-saidas-bolinhas.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:24	19611/19611	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:04:27%20GMT	https://www.bombandobrinque.com.br/wa_images/1toboga-2-em-1.jpg?v=1ekgmul	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1toboga-2-em-1c21e.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:24	19942/19942	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2022:58:58%20GMT	https://www.bombandobrinque.com.br/toboga-2-em-1-piscina-bolinhas.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/toboga-2-em-1-piscina-bolinhas.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:25	18373/18373	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Oct%202020%2000:04:31%20GMT	https://www.bombandobrinque.com.br/wa_images/1piscina-com-escorregador-inflavel-piscina%20com%20escorregador.jpg?v=1ekgmul	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/wa_images/1piscina-com-escorregador-inflavel-piscina%20com%20escorregadorc21e.jpg	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
01:46:25	26484/26484	---M--	200	added ('OK')	text/html	date:Wed,%2028%20Oct%202020%2022:59:01%20GMT	https://www.bombandobrinque.com.br/piscina-bolinhas-escorrega.html	C:/My%20Web%20Sites/bombando%20brinque/www.bombandobrinque.com.br/piscina-bolinhas-escorrega.html	(from https://www.bombandobrinque.com.br/escolha-seus-brinquedos.html)
